'voicing','zcr','gt'
0.99422,0.093891,3
0.99527,0.075792,3
0.9951,0.048643,3
0.99615,0.045249,3
0.9955,0.06448,3
0.99576,0.073529,3
0.99714,0.065611,3
0.99578,0.074661,3
0.99254,0.12217,3
0.98938,0.13009,3
0.98493,0.09276,3
0.9945,0.04638,3
0.99843,0.053167,3
0.99829,0.056561,3
0.99718,0.052036,3
0.99673,0.047511,3
0.99753,0.04638,3
0.99653,0.047511,3
0.99019,0.058824,3
0.96997,0.076923,3
0.98263,0.070136,3
0.98273,0.04638,3
0.96738,0.057692,3
0.96342,0.066742,3
0.97415,0.059955,3
0.97367,0.06448,3
0.97106,0.071267,3
0.96892,0.080317,3
0.9632,0.079186,3
0.95853,0.06448,3
0.95637,0.061086,3
0.95845,0.063348,3
0.96088,0.057692,3
0.96748,0.053167,3
0.9659,0.06448,3
0.96536,0.070136,3
0.97077,0.071267,3
0.96916,0.088235,3
0.97007,0.09276,3
0.97609,0.09276,3
0.97885,0.093891,3
0.97452,0.09276,3
0.97499,0.09276,3
0.97684,0.09276,3
0.97652,0.09276,3
0.97653,0.09276,3
0.9756,0.09276,3
0.97381,0.093891,3
0.97264,0.09276,3
0.97235,0.088235,3
0.97437,0.087104,3
0.97677,0.09276,3
0.97308,0.09276,3
0.96428,0.096154,3
0.95082,0.099548,3
0.94853,0.097285,3
0.95813,0.095023,3
0.96634,0.097285,3
0.96349,0.10407,3
0.95375,0.10068,3
0.95428,0.097285,3
0.96844,0.095023,3
0.97769,0.10181,3
0.97715,0.10973,3
0.97531,0.10407,3
0.97275,0.10294,3
0.97058,0.11765,3
0.9696,0.13122,3
0.9669,0.13235,3
0.97136,0.13348,3
0.96829,0.11312,3
0.97739,0.091629,3
0.98503,0.082579,3
0.98477,0.084842,3
0.98168,0.076923,3
0.98148,0.062217,3
0.98252,0.079186,3
0.96173,0.099548,3
0.92567,0.11538,3
0.9318,0.13801,3
0.94694,0.13235,3
0.93932,0.11425,3
0.91524,0.11991,3
0.9279,0.12783,3
0.96838,0.14367,3
0.98183,0.15837,3
0.98941,0.16742,3
0.99436,0.1776,3
0.99222,0.19344,3
0.97806,0.2138,3
0.95605,0.18891,3
0.94028,0.17081,3
0.9591,0.17081,3
0.84463,0.17534,3
0.93266,0.16629,3
0.8528,0.17081,3
0.87744,0.18552,3
0.96377,0.059955,3
0.98627,0.052036,3
0.98787,0.050905,3
0.99406,0.04638,3
0.99414,0.047511,3
0.98314,0.052036,3
0.97999,0.050905,3
0.99009,0.045249,3
0.99275,0.045249,3
0.99701,0.04638,3
0.99455,0.04638,3
0.99402,0.045249,3
0.99383,0.045249,3
0.99668,0.045249,3
0.99861,0.045249,3
0.99319,0.04638,3
0.96702,0.048643,3
0.93774,0.052036,3
0.96937,0.053167,3
0.92799,0.058824,3
0.91845,0.078054,3
0.96148,0.071267,3
0.96865,0.053167,3
0.95459,0.049774,3
0.95455,0.050905,3
0.92343,0.050905,3
0.93268,0.054299,3
0.95614,0.053167,3
0.9302,0.047511,3
0.86902,0.039593,3
0.83417,0.050905,3
0.79575,0.062217,3
0.86107,0.070136,3
0.90382,0.066742,3
0.94518,0.069005,3
0.95639,0.069005,3
0.97009,0.057692,3
0.93806,0.057692,3
0.8854,0.049774,3
0.78607,0.058824,3
0.82684,0.066742,3
0.9376,0.062217,3
0.96542,0.050905,3
0.98288,0.048643,3
0.95947,0.048643,3
0.9359,0.04638,3
0.94062,0.045249,3
0.9368,0.045249,3
0.9528,0.044118,3
0.97151,0.049774,3
0.96783,0.057692,3
0.95784,0.071267,3
0.9597,0.082579,3
0.96945,0.063348,3
0.98249,0.056561,3
0.97429,0.056561,3
0.96831,0.057692,3
0.96946,0.050905,3
0.98298,0.04638,3
0.98775,0.047511,3
0.96829,0.052036,3
0.94358,0.058824,3
0.93876,0.059955,3
0.92911,0.057692,3
0.93139,0.074661,3
0.97093,0.070136,3
0.9852,0.054299,3
0.95724,0.067873,3
0.89667,0.084842,3
0.86068,0.085973,3
0.86475,0.099548,3
0.93886,0.10181,3
0.98002,0.08371,3
0.9926,0.04638,3
0.99051,0.047511,3
0.98785,0.04638,3
0.96583,0.074661,3
0.95257,0.081448,3
0.95344,0.063348,3
0.94916,0.070136,3
0.93713,0.088235,3
0.93785,0.099548,3
0.9538,0.099548,3
0.96022,0.09276,3
0.96707,0.09276,3
0.96543,0.09276,3
0.95428,0.095023,3
0.95198,0.082579,3
0.96305,0.074661,3
0.94361,0.091629,3
0.871,0.10633,3
0.89426,0.090498,3
0.926,0.090498,3
0.93439,0.087104,3
0.91807,0.095023,3
0.94555,0.1086,3
0.92214,0.12443,3
0.80871,0.13009,3
0.87555,0.10633,3
0.93858,0.097285,3
0.96533,0.093891,3
0.97579,0.09276,3
0.98369,0.093891,3
0.98781,0.09276,3
0.98912,0.09276,3
0.97959,0.098416,3
0.95933,0.10181,3
0.9417,0.10068,3
0.93368,0.11086,3
0.97043,0.12217,3
0.97363,0.11652,3
0.9486,0.1052,3
0.94355,0.11086,3
0.94599,0.1086,3
0.94921,0.11312,3
0.93185,0.11425,3
0.87691,0.1267,3
0.88625,0.10973,3
0.91886,0.10973,3
0.91935,0.10633,3
0.90473,0.099548,3
0.93752,0.09276,3
0.93729,0.098416,3
0.92758,0.10068,3
0.92618,0.10068,3
0.94218,0.097285,3
0.97722,0.09276,3
0.98967,0.09276,3
0.99332,0.09276,3
0.99368,0.09276,3
0.99222,0.084842,3
0.99328,0.084842,3
0.99409,0.09276,3
0.98926,0.095023,3
0.98789,0.095023,3
0.99511,0.093891,3
0.99305,0.095023,3
0.98427,0.099548,3
0.98972,0.099548,3
0.99593,0.09276,3
0.99213,0.095023,3
0.98982,0.079186,3
0.99458,0.058824,3
0.98554,0.067873,3
0.986,0.087104,3
0.98467,0.072398,3
0.97369,0.052036,3
0.95753,0.045249,3
0.93401,0.053167,3
0.977,0.054299,3
0.98739,0.050905,3
0.96303,0.072398,3
0.94518,0.095023,3
0.96963,0.096154,3
0.97795,0.095023,3
0.97072,0.087104,3
0.9535,0.081448,3
0.9215,0.08371,3
0.94504,0.088235,3
0.95753,0.10407,3
0.97475,0.12783,3
0.98243,0.15158,3
0.98365,0.14932,3
0.98426,0.12443,3
0.98577,0.11312,3
0.9864,0.11538,3
0.9867,0.10407,3
0.98915,0.09276,3
0.98845,0.09276,3
0.98515,0.12896,3
0.98922,0.15385,3
0.98511,0.14706,3
0.97991,0.12217,3
0.98462,0.11086,3
0.98471,0.13348,3
0.9821,0.15837,3
0.98612,0.16063,3
0.98982,0.15385,3
0.98473,0.1414,3
0.98134,0.13462,3
0.96776,0.12557,3
0.9618,0.13914,3
0.95468,0.1629,3
0.9701,0.18665,3
0.97551,0.19231,3
0.97125,0.18552,3
0.9649,0.16516,3
0.9625,0.15045,3
0.96236,0.13009,3
0.95512,0.15385,3
0.96617,0.17195,3
0.96471,0.15724,3
0.95553,0.13462,3
0.95553,0.12557,3
0.955,0.13009,3
0.96809,0.13801,3
0.97206,0.14253,3
0.98011,0.14253,3
0.9816,0.13462,3
0.98609,0.11425,3
0.9765,0.1233,3
0.95089,0.15498,3
0.94891,0.1595,3
0.95022,0.17647,3
0.9634,0.17081,3
0.97266,0.15498,3
0.96681,0.15724,3
0.96251,0.16742,3
0.92853,0.18213,3
0.90431,0.19796,3
0.90329,0.17421,3
0.94925,0.14819,3
0.95734,0.13914,3
0.94395,0.1448,3
0.93905,0.14706,3
0.91317,0.16742,3
0.91704,0.1629,3
0.9513,0.1448,3
0.95694,0.1233,3
0.93978,0.10973,3
0.90769,0.14367,3
0.94812,0.17421,3
0.96591,0.18665,3
0.94315,0.18552,3
0.93457,0.18891,3
0.96941,0.18552,3
0.96272,0.17421,3
0.94007,0.17647,3
0.9623,0.17873,3
0.94565,0.16516,3
0.91411,0.1595,3
0.89138,0.16176,3
0.93705,0.17195,3
0.96512,0.18326,3
0.95767,0.19005,3
0.95291,0.19231,3
0.90303,0.19457,3
0.88411,0.19231,3
0.93891,0.19457,3
0.91451,0.20362,3
0.85248,0.22738,3
0.77043,0.27262,3
0.71516,0.27828,3
0.79522,0.24321,3
0.83154,0.22624,3
0.78369,0.22172,3
0.6005,0.22624,3
0.50742,0.21606,3
0.41237,0.15498,3
0.57408,0.15498,3
0.65381,0.20362,3
0.75767,0.14932,3
0.89447,0.15498,3
0.94666,0.17534,3
0.95331,0.16516,3
0.94383,0.15271,3
0.93902,0.14027,3
0.95686,0.1414,3
0.97015,0.14932,3
0.97461,0.14819,3
0.98227,0.15158,3
0.97929,0.16403,3
0.97042,0.16968,3
0.98375,0.16176,3
0.98808,0.14706,3
0.98399,0.1595,3
0.97579,0.15837,3
0.97811,0.14593,3
0.98257,0.13235,3
0.88355,0.13235,3
0.82458,0.13914,3
0.81239,0.1448,3
0.81573,0.14253,3
0.84488,0.13801,3
0.8129,0.14593,3
0.88102,0.15498,3
0.89025,0.15498,3
0.92412,0.13801,3
0.86097,0.13688,3
0.84737,0.15271,3
0.62641,0.14932,3
0.69972,0.13462,3
0.80562,0.14253,3
0.85912,0.14932,3
0.85438,0.15611,3
0.8238,0.16176,3
0.79708,0.16176,3
0.84089,0.1595,3
0.8663,0.15611,3
0.87589,0.15385,3
0.89752,0.15045,3
0.92071,0.15498,3
0.96654,0.15611,3
0.97837,0.15498,3
0.96675,0.15837,3
0.93618,0.1595,3
0.89674,0.1595,3
0.85526,0.16063,3
0.89181,0.16516,3
0.93056,0.16403,3
0.93274,0.1629,3
0.91612,0.16403,3
0.82902,0.16516,3
0.81431,0.16176,3
0.81901,0.1629,3
0.74122,0.16516,3
0.82725,0.1414,3
0.90281,0.12557,3
0.84924,0.12557,3
0.90282,0.12557,3
0.88633,0.1267,3
0.88181,0.13009,3
0.94922,0.16855,3
0.9455,0.20701,3
0.94331,0.1957,3
0.92513,0.16742,3
0.84604,0.16403,3
0.91571,0.16176,3
0.94432,0.15158,3
0.94732,0.13801,3
0.94907,0.15045,3
0.96029,0.16176,3
0.98,0.15498,3
0.97292,0.1414,3
0.95854,0.14932,3
0.96177,0.1629,3
0,0.054299,2
0,0.048643,2
0,0.030543,2
0,0.029412,2
0,0.024887,2
0,0.0056561,2
0,0.021493,2
0,0.041855,2
0,0.054299,2
0,0.022624,2
0,0.029412,2
0,0.040724,2
0,0.072398,2
0,0.078054,2
0,0.062217,2
0,0.031674,2
0,0.067873,2
0.085359,0.088235,2
0.011282,0.067873,2
0,0.070136,2
0,0.10973,2
0.040941,0.1595,2
0.084583,0.12443,2
0,0.076923,2
0,0.10181,2
0.067246,0.17986,2
0.052271,0.16346,2
0.13547,0.16403,2
0.23011,0.19118,2
0.39663,0.20588,2
0.34995,0.20588,2
0.29343,0.22738,2
0.40864,0.27149,2
0.32873,0.28959,2
0.54032,0.25,2
0.62994,0.26018,2
0.50785,0.25566,2
0.56106,0.25792,2
0.67528,0.29186,2
0.69002,0.29072,2
0.65022,0.28054,2
0.56106,0.31109,2
0.50581,0.3405,2
0.55305,0.27941,2
0.70499,0.26244,2
0.64925,0.26244,2
0.51851,0.30543,2
0.53923,0.319,2
0.64763,0.27036,2
0.74575,0.23643,2
0.78165,0.22851,2
0.73565,0.26244,2
0.66942,0.31448,2
0.57012,0.36765,2
0.60921,0.33032,2
0.67106,0.30995,2
0.63905,0.33937,2
0.57112,0.33484,2
0.52886,0.3405,2
0.5685,0.31674,2
0.55323,0.31674,2
0.59912,0.29412,2
0.68952,0.27715,2
0.59638,0.3009,2
0.46649,0.32579,2
0.50292,0.30882,2
0.72146,0.2138,2
0.77315,0.18213,2
0.72426,0.20475,2
0.67781,0.24774,2
0.61867,0.27149,2
0.56728,0.26923,2
0.62917,0.25,2
0.67138,0.23982,2
0.64295,0.25792,2
0.71754,0.18213,2
0.67761,0.22738,2
0.52559,0.27715,2
0.61995,0.25848,2
0.6789,0.22511,2
0.77953,0.17421,2
0.779,0.21946,2
0.76436,0.23982,2
0.76632,0.21154,2
0.73076,0.2319,2
0.69608,0.24887,2
0.67829,0.24661,2
0.73818,0.20701,2
0.72025,0.18722,2
0.64391,0.19344,2
0.52677,0.21946,2
0.26171,0.18439,2
0.26523,0.15837,2
0.38645,0.13688,2
0.30835,0.13462,2
0.33516,0.17873,2
0.43367,0.15045,2
0.53174,0.12783,2
0.44016,0.090498,2
0.24912,0.10181,2
0.2222,0.1267,2
0.12265,0.12783,2
0,0.10181,2
0,0.08371,2
0.1163,0.09276,2
0.25222,0.11425,2
0.21774,0.10068,2
0,0.061086,2
0,0.089367,2
0,0.057692,2
0,0.11652,2
0,0.11312,2
0,0.058824,2
0,0.05543,2
0,0.073529,2
0,0.093891,2
0,0.11312,2
0,0.071833,2
0,0.038462,2
0,0.052036,2
0.10784,0.06448,2
0.20919,0.056561,2
0.20631,0.093891,2
0.3436,0.10633,2
0.018607,0.076923,2
0,0.035633,2
0,0.032805,2
0,0.050905,2
0,0.044118,2
0,0.05543,2
0,0.081448,2
0,0.10973,2
0,0.11425,2
0,0.050905,2
0,0.042986,2
0,0.015837,2
0,0.030543,2
0,0.052036,2
0,0.041855,2
0.016697,0.06448,2
0.047933,0.1052,2
0,0.11765,2
0.041776,0.087104,2
0.0045977,0.05543,2
0,0.1052,2
0.10899,0.13914,2
0.086095,0.13575,2
0.28594,0.18439,2
0.23928,0.20588,1
0.094258,0.18891,1
0,0.14027,1
0,0.099548,1
0,0.098416,1
0,0.095023,1
0,0.10294,1
0,0.10747,1
0.076879,0.11312,1
0.050424,0.097285,1
0,0.063348,1
0,0.061086,1
0,0.063348,1
0.0026006,0.070136,1
0,0.089367,1
0,0.096154,1
0,0.10973,1
0,0.12104,1
0,0.11765,1
0,0.10294,1
0,0.14932,1
0.081411,0.1629,1
0.23026,0.20362,1
0.2747,0.24774,1
0.17331,0.21833,1
0.093353,0.24661,1
0.13786,0.25566,1
0.13725,0.24434,1
0.097126,0.23869,1
0.12657,0.23643,1
0.17453,0.25679,1
0.1756,0.3043,1
0.24193,0.32919,1
0.1783,0.34615,1
0.010998,0.33258,1
0.061379,0.30204,1
0.15916,0.33258,1
0.13815,0.32353,1
0.11793,0.30995,1
0.11887,0.27941,1
0.087403,0.21719,1
0.19303,0.14253,1
0.23538,0.13462,1
0.18015,0.15724,1
0.077265,0.12217,1
0.13937,0.096154,1
0.105,0.089367,1
0,0.088235,1
0,0.081448,1
0.00085358,0.090498,1
0.11785,0.076923,1
0.15544,0.080317,1
0.047125,0.082579,1
0.058143,0.08371,1
0.073908,0.072398,1
0.1509,0.057692,1
0.095838,0.061086,1
0.15124,0.050905,1
0,0.040724,1
0,0.040724,1
0,0.041855,1
0,0.03733,1
0,0.052036,1
0,0.079186,1
0,0.066742,1
0,0.052036,1
0,0.045249,1
0,0.044118,1
0,0.066742,1
0,0.075792,1
0,0.057692,1
0,0.039593,1
0,0.039593,1
0,0.052036,1
0,0.047511,1
0,0.047511,1
0,0.036199,1
0,0.03733,1
0,0.04638,1
0,0.052036,1
0,0.032805,1
0,0.028281,1
0,0.033937,1
0,0.028281,1
0,0.019231,1
0,0.011312,1
0,0.019231,1
0,0.012443,1
0,0.010181,1
0,0.021493,1
0,0.033937,1
0,0.033937,1
0,0.024887,1
0,0.0056561,1
0,0.012443,1
0,0.015837,1
0,0.012443,1
0,0.010181,1
0,0.023756,1
0,0.024887,1
0,0.012443,1
0,0.035068,1
0,0.048643,1
0,0.041855,1
0,0.024887,1
0,0.016968,1
0,0.013575,1
0,0.021493,1
0,0.015837,1
0,0.011312,1
0,0.0067873,1
0,0.0045249,1
0,0.012443,1
0,0.015837,1
0,0.010181,1
0,0.0067873,1
0,0.014706,1
0,0.065611,1
0,0.088235,1
0,0.056561,1
0,0.033937,1
0,0.031674,1
0,0.026018,1
0,0.010181,1
0,0.015837,1
0,0.013575,1
0,0.011312,1
0,0.0181,1
0,0.016968,1
0,0.015837,1
0,0.021493,1
0,0.014706,1
0,0.015837,1
0.71024,0.031674,3
0.93835,0.041855,3
0.98107,0.045249,3
0.99187,0.045249,3
0.99346,0.045249,3
0.99268,0.04638,3
0.99478,0.045249,3
0.99478,0.047511,3
0.99203,0.047511,3
0.99088,0.048643,3
0.99271,0.04638,3
0.99552,0.04638,3
0.99558,0.04638,3
0.99614,0.04638,3
0.99771,0.045249,3
0.99811,0.045249,3
0.99895,0.045249,3
0.99907,0.04638,3
0.9987,0.04638,3
0.99906,0.04638,3
0.99919,0.04638,3
0.99862,0.04638,3
0.99836,0.04638,3
0.99833,0.04638,3
0.9981,0.04638,3
0.99798,0.04638,3
0.99846,0.04638,3
0.99822,0.04638,3
0.9976,0.04638,3
0.99777,0.04638,3
0.99776,0.04638,3
0.99693,0.04638,3
0.99579,0.06448,3
0.99611,0.085973,3
0.99504,0.093891,3
0.99427,0.095023,3
0.99601,0.096154,3
0.99778,0.093891,3
0.99825,0.078054,3
0.99857,0.05543,3
0.99883,0.047511,3
0.99887,0.04638,3
0.99874,0.061086,3
0.99836,0.06448,3
0.99793,0.057692,3
0.99783,0.062217,3
0.99768,0.062217,3
0.99742,0.082579,3
0.99799,0.12217,3
0.99781,0.13688,3
0.99821,0.1267,3
0.99877,0.10633,3
0.99855,0.09276,3
0.85873,0.09276,3
0.99835,0.097285,3
0.99733,0.075792,3
0.99726,0.048643,3
0.99831,0.04638,3
0.99829,0.045249,3
0.99821,0.048643,3
0.99785,0.048643,3
0.99628,0.052036,3
0.99409,0.050905,3
0.99196,0.04638,3
0.99082,0.048643,3
0.9892,0.048643,3
0.97471,0.052036,3
0.91689,0.054299,3
0.95377,0.057692,3
0.9817,0.048643,3
0.98183,0.048643,3
0.96491,0.050905,3
0.9286,0.057692,3
0.95557,0.05543,3
0.96233,0.045249,3
0.91909,0.045249,3
0.86167,0.042986,3
0.8867,0.041855,3
0.94845,0.042986,3
0.9627,0.045249,3
0.93653,0.045249,3
0.8369,0.045249,3
0.67401,0.045249,3
0.65554,0.04638,3
0.59737,0.041855,3
0.59826,0.040724,3
0.75927,0.04638,3
0.81651,0.038462,3
0.592,0.029412,3
0.028901,0.036199,3
0,0.049774,3
0,0.050905,3
0,0.024887,3
0,0.013575,3
0,0.019231,3
0,0.020362,3
0,0.066742,3
0,0.063348,3
0,0.027149,3
0,0.032805,3
0.27923,0.039593,3
0.60236,0.052036,3
0.81696,0.084842,3
0.80477,0.085973,3
0.80679,0.05543,3
0.8917,0.049774,3
0.92934,0.048643,3
0.95678,0.04638,3
0.97595,0.04638,3
0.98318,0.04638,3
0.9872,0.045249,3
0.99107,0.04638,3
0.99211,0.04638,3
0.99017,0.04638,3
0.99215,0.04638,3
0.99568,0.045249,3
0.99613,0.04638,3
0.99384,0.04638,3
0.99085,0.04638,3
0.99167,0.04638,3
0.99348,0.04638,3
0.99334,0.04638,3
0.99272,0.04638,3
0.99113,0.04638,3
0.98983,0.04638,3
0.98756,0.045249,3
0.98954,0.04638,3
0.99473,0.04638,3
0.99629,0.047511,3
0.99658,0.04638,3
0.99536,0.048643,3
0.9929,0.048643,3
0.99467,0.04638,3
0.99689,0.04638,3
0.99793,0.04638,3
0.99783,0.04638,3
0.99788,0.045249,3
0.9985,0.04638,3
0.99885,0.04638,3
0.99825,0.050905,3
0.99787,0.061086,3
0.99799,0.098416,3
0.99726,0.13235,3
0.99611,0.1233,3
0.99514,0.10407,3
0.99458,0.097285,3
0.99358,0.093891,3
0.99431,0.091629,3
0.99584,0.073529,3
0.99619,0.082579,3
0.99565,0.093891,3
0.99547,0.09276,3
0.99615,0.09276,3
0.99641,0.091629,3
0.99682,0.093891,3
0.99619,0.093891,3
0.99552,0.093891,3
0.99585,0.093891,3
0.99711,0.09276,3
0.99825,0.09276,3
0.99885,0.093891,3
0.99911,0.09276,3
0.99867,0.091629,3
0.99704,0.089367,3
0.99683,0.067873,3
0.99738,0.059955,3
0.99727,0.062217,3
0.99425,0.071267,3
0.98938,0.088235,3
0.98578,0.074661,3
0.98194,0.066742,3
0.98535,0.061086,3
0.99091,0.047511,3
0.99422,0.045249,3
0.98904,0.050905,3
0.96828,0.050905,3
0.96129,0.04638,3
0.95205,0.059955,3
0.86271,0.061086,3
0.89764,0.062217,3
0.96148,0.054299,3
0.97013,0.056561,3
0.94452,0.057692,3
0.87968,0.054299,3
0.93158,0.054299,3
0.92902,0.050905,3
0.92766,0.050905,3
0.91589,0.045249,3
0.76776,0.045249,3
0.47794,0.040724,3
0.64031,0.045249,3
0.71834,0.066742,3
0.59669,0.10068,3
0.55622,0.054299,3
0.92532,0.053167,3
0.97867,0.052036,3
0.99353,0.048643,3
0.99773,0.048643,3
0.99767,0.048643,3
0.99779,0.048643,3
0.99674,0.054299,3
0.99543,0.096154,3
0.99428,0.13122,3
0.9951,0.13801,3
0.99615,0.14027,3
0.99612,0.1267,3
0.99701,0.10407,3
0.99719,0.10633,3
0.99153,0.11312,3
0.96694,0.11086,3
0.94549,0.091629,3
0.93334,0.09276,3
0.95202,0.089367,3
0.94935,0.10181,3
0.95114,0.10068,3
0.94958,0.078054,3
0.93462,0.072398,3
0.93413,0.057692,3
0.95085,0.049774,3
0.94807,0.057692,3
0.94432,0.057692,3
0.94869,0.050905,3
0.95052,0.057692,3
0.94978,0.054299,3
0.94974,0.050905,3
0.96024,0.04638,3
0.96059,0.04638,3
0.96808,0.04638,3
0.97915,0.04638,3
0.97677,0.04638,3
0.97153,0.04638,3
0.97801,0.04638,3
0.98664,0.045249,3
0.99205,0.04638,3
0.99632,0.04638,3
0.99751,0.04638,3
0.99796,0.04638,3
0.99863,0.04638,3
0.99875,0.048643,3
0.99877,0.072398,3
0.99823,0.095023,3
0.99844,0.096154,3
0.99848,0.09276,3
0.9983,0.09276,3
0.99831,0.091629,3
0.99789,0.09276,3
0.99762,0.093891,3
0.99706,0.093891,3
0.99689,0.09276,3
0.99769,0.09276,3
0.998,0.091629,3
0.99835,0.09276,3
0.99868,0.093891,3
0.9986,0.09276,3
0.99827,0.093891,3
0.99795,0.09276,3
0.99798,0.091629,3
0.99821,0.091629,3
0.99854,0.09276,3
0.9987,0.091629,3
0.9989,0.091629,3
0.99916,0.091629,3
0.99926,0.10633,3
0.99914,0.12557,3
0.99895,0.12104,3
0.99892,0.10181,3
0.99899,0.09276,3
0.99846,0.090498,3
0.99609,0.069005,3
0.99374,0.052036,3
0.99468,0.065611,3
0.99205,0.087104,3
0.98713,0.10068,3
0.98461,0.11312,3
0.96411,0.10633,3
0.94023,0.095023,3
0.96866,0.078054,3
0.98633,0.058824,3
0.98647,0.048643,3
0.9733,0.065611,3
0.97347,0.066742,3
0.98952,0.047511,3
0.99171,0.04638,3
0.99085,0.047511,3
0.99387,0.047511,3
0.99047,0.047511,3
0.97694,0.047511,3
0.97272,0.047511,3
0.95039,0.048643,3
0.88799,0.048643,3
0.84213,0.048643,3
0.6766,0.054299,3
0.65045,0.054299,3
0.85802,0.049774,3
0.87878,0.042986,3
0.80896,0.059955,3
0.52411,0.18326,3
0.91744,0.10973,3
0.98577,0.048643,3
0.99511,0.045249,3
0.99681,0.045249,3
0.99686,0.045249,3
0.99726,0.062217,3
0.99692,0.08371,3
0.99794,0.091629,3
0.99675,0.095023,3
0.98504,0.079186,3
0.92182,0.071267,3
0.84445,0.06448,3
0.94781,0.056561,3
0.95381,0.061086,3
0.84716,0.067873,3
0.91136,0.06448,3
0.94372,0.061086,3
0.96964,0.057692,3
0.98475,0.075792,3
0.98753,0.095023,3
0.97735,0.093891,3
0.98051,0.082579,3
0.98558,0.063348,3
0.99174,0.048643,3
0.99522,0.047511,3
0.99366,0.04638,3
0.99334,0.048643,3
0.99533,0.049774,3
0.99636,0.059955,3
0.99683,0.082579,3
0.99749,0.093891,3
0.99754,0.093891,3
0.99797,0.09276,3
0.99859,0.09276,3
0.99856,0.093891,3
0.99753,0.093891,3
0.99644,0.096154,3
0.99561,0.093891,3
0.9969,0.09276,3
0.99807,0.091629,3
0.99841,0.09276,3
0.99756,0.093891,3
0.99537,0.081448,3
0.99409,0.066742,3
0.99515,0.071267,3
0.99536,0.091629,3
0.99082,0.09276,3
0.98193,0.090498,3
0.98003,0.090498,3
0.98134,0.10068,3
0.98893,0.090498,3
0.99517,0.061086,3
0.99513,0.045249,3
0.99435,0.049774,3
0.99235,0.049774,3
0.99041,0.04638,3
0.99093,0.04638,3
0.98889,0.045249,3
0.98921,0.053167,3
0.99186,0.054299,3
0.98723,0.057692,3
0.97681,0.066742,3
0.96607,0.05543,3
0.9758,0.048643,3
0.98407,0.045249,3
0.98146,0.045249,3
0.97593,0.044118,3
0.95924,0.05543,3
0.94716,0.05543,3
0.93587,0.04638,3
0.90969,0.045249,3
0.8567,0.041855,3
0.66163,0.038462,3
0.45047,0.040724,3
0.56232,0.058824,3
0.70338,0.059955,3
0.72751,0.054299,3
0.66219,0.049774,3
0.67008,0.054299,3
0.42877,0.047511,3
0.12782,0.036199,3
0.24004,0.031674,3
0.39789,0.022624,3
0.23029,0.024887,3
0,0.04129,3
0.92391,0.041855,3
0.95513,0.042986,3
0.98535,0.042986,3
0.99155,0.042986,3
0.98975,0.042986,3
0.98007,0.044118,3
0.98111,0.049774,3
0.97724,0.049774,3
0.98639,0.042986,3
0.98769,0.044118,3
0.98967,0.044118,3
0.99278,0.044118,3
0.9948,0.044118,3
0.99458,0.045249,3
0.98584,0.050905,3
0.99043,0.052036,3
0.99684,0.04638,3
0.99695,0.047511,3
0.99687,0.05543,3
0.9975,0.062217,3
0.99221,0.070136,3
0.96133,0.072398,3
0.97777,0.079186,3
0.96124,0.12217,3
0.96043,0.12783,3
0.95128,0.11991,3
0.93304,0.11652,3
0.96269,0.1052,3
0.97753,0.081448,3
0.97928,0.080317,3
0.73525,0.12217,3
0.89047,0.15385,3
0.82137,0.1595,3
0.87989,0.16855,3
0.84608,0.16516,3
0.79525,0.15498,3
0.74216,0.13235,3
0.80999,0.13914,3
0.8068,0.1629,3
0.66547,0.16629,3
0.83876,0.16968,3
0.9385,0.16629,3
0.91972,0.1595,3
0.90469,0.1629,3
0.85812,0.16403,3
0.81488,0.16403,3
0.89038,0.16629,3
0.93456,0.16629,3
0.91421,0.16629,3
0.80919,0.16629,3
0.66399,0.18213,3
0.68613,0.20814,3
0.72581,0.21946,3
0.76159,0.20814,3
0.78454,0.19683,3
0.73233,0.18665,3
0.72035,0.19796,3
0.74707,0.1957,3
0.78073,0.18778,3
0.85089,0.17081,3
0.82647,0.1629,3
0.85591,0.17195,3
0.90006,0.19005,3
0.89799,0.18891,3
0.82673,0.18778,3
0.83129,0.19344,3
0.86406,0.18778,3
0.83628,0.18552,3
0.91781,0.17534,3
0.96601,0.15611,3
0.96256,0.16063,3
0.9645,0.16742,3
0.97953,0.15385,3
0.9777,0.15045,3
0.9673,0.14932,3
0.95672,0.1414,3
0.96286,0.11652,3
0.96913,0.097285,3
0.97985,0.075792,3
0.99006,0.054299,3
0.99269,0.066742,3
0.99184,0.10633,3
0.98388,0.14706,3
0.96869,0.16403,3
0.97239,0.19118,3
0.97326,0.19231,3
0.95229,0.18891,3
0.94907,0.1957,3
0.96761,0.18778,3
0.97234,0.15385,3
0.96332,0.14762,3
0.96879,0.15271,3
0.97538,0.16742,3
0.98462,0.1629,3
0.986,0.1267,3
0.98959,0.085973,3
0.99166,0.082579,3
0.99489,0.093891,3
0.99663,0.097285,3
0.99685,0.095023,3
0.99674,0.093891,3
0.99528,0.080317,3
0.99374,0.06448,3
0.99453,0.052036,3
0.9967,0.059955,3
0.99798,0.061086,3
0.99847,0.04638,3
0.99848,0.047511,3
0.99831,0.04638,3
0.99834,0.047511,3
0.99842,0.053167,3
0.99834,0.074661,3
0.99813,0.074661,3
0.9983,0.054299,3
0.99767,0.049774,3
0.99662,0.069005,3
0.99546,0.090498,3
0.99615,0.091629,3
0.99712,0.09276,3
