'voicing','zcr','gt'
0.97386,0.027221,3
0.98036,0.025788,3
0.95893,0.048711,3
0.64588,0.088825,3
0.65804,0.19484,3
0.33687,0.24212,3
0.5009,0.25788,3
0.73788,0.15616,3
0.91226,0.08596,3
0.98194,0.067335,3
0.98984,0.061605,3
0.99403,0.060172,3
0.99668,0.060172,3
0.99686,0.060172,3
0.99719,0.060172,3
0.99701,0.060172,3
0.99708,0.060172,3
0.99759,0.060172,3
0.99696,0.061605,3
0.99571,0.061605,3
0.98265,0.077364,3
0.93269,0.075931,3
0.93402,0.077364,3
0.91488,0.063037,3
0.90864,0.067335,3
0.92469,0.071633,3
0.94239,0.077364,3
0.97905,0.070201,3
0.9778,0.06447,3
0.98196,0.055874,3
0.98339,0.058739,3
0.97917,0.057307,3
0.97232,0.048711,3
0.9662,0.048711,3
0.97123,0.045845,3
0.97277,0.047278,3
0.96711,0.04298,3
0.95109,0.054441,3
0.8784,0.057307,3
0.86524,0.063037,3
0.91596,0.06447,3
0.94527,0.057307,3
0.96443,0.044413,3
0.97725,0.032951,3
0.98807,0.028653,3
0.99257,0.028653,3
0.99288,0.030086,3
0.99303,0.030086,3
0.99266,0.028653,3
0.99501,0.030086,3
0.99448,0.030086,3
0.9934,0.030086,3
0.99395,0.030086,3
0.99361,0.028653,3
0.99469,0.030086,3
0.99437,0.030086,3
0.9947,0.030086,3
0.99368,0.030086,3
0.98987,0.034384,3
0.98598,0.055874,3
0.97879,0.077364,3
0.9734,0.075931,3
0.97439,0.078797,3
0.95734,0.081662,3
0.95091,0.080229,3
0.95872,0.068768,3
0.94991,0.073066,3
0.95334,0.065903,3
0.96826,0.053009,3
0.96386,0.06447,3
0.9505,0.067335,3
0.95644,0.073066,3
0.95777,0.078797,3
0.94965,0.090258,3
0.96032,0.095989,3
0.95347,0.088825,3
0.94551,0.077364,3
0.94229,0.087393,3
0.93253,0.098854,3
0.93073,0.10172,3
0.91745,0.097421,3
0.82162,0.10172,3
0.801,0.097421,3
0.90128,0.10458,3
0.89004,0.11032,3
0.84725,0.10315,3
0.91596,0.11032,3
0.92731,0.11175,3
0.89602,0.098854,3
0.91847,0.078797,3
0.92977,0.065903,3
0.92536,0.063037,3
0.95293,0.06447,3
0.96962,0.061605,3
0.95897,0.083095,3
0.96151,0.081662,3
0.96864,0.051576,3
0.93541,0.040115,3
0.93095,0.038682,3
0.94739,0.038682,3
0.87689,0.037249,3
0.87873,0.028653,3
0.95459,0.032951,3
0.95304,0.032951,3
0.94503,0.031519,3
0.95048,0.028653,3
0.92841,0.035817,3
0.9302,0.04298,3
0.96173,0.047278,3
0.92836,0.041547,3
0.92311,0.040115,3
0.95578,0.040115,3
0.94697,0.037249,3
0.95028,0.034384,3
0.95675,0.044413,3
0.9564,0.058739,3
0.96697,0.060172,3
0.97282,0.048711,3
0.97038,0.04298,3
0.96786,0.04298,3
0.96355,0.045845,3
0.9529,0.04298,3
0.94434,0.050143,3
0.94552,0.058739,3
0.95526,0.051576,3
0.96484,0.045845,3
0.97753,0.031519,3
0.98192,0.030086,3
0.97809,0.032951,3
0.9831,0.031519,3
0.98513,0.034384,3
0.9825,0.044413,3
0.98282,0.057307,3
0.98075,0.055874,3
0.97882,0.051576,3
0.97414,0.068768,3
0.95913,0.087393,3
0.95243,0.088825,3
0.93581,0.084527,3
0.85842,0.10602,3
0.79219,0.11891,3
0.81621,0.11605,3
0.84752,0.14183,3
0.8679,0.16905,3
0.91667,0.12321,3
0.88797,0.11748,3
0.85212,0.10888,3
0.87931,0.11032,3
0.85039,0.11175,3
0.81942,0.11318,3
0.86731,0.087393,3
0.89281,0.087393,3
0.83138,0.083095,3
0.88598,0.063037,3
0.93266,0.051576,3
0.87308,0.055874,3
0.86052,0.061605,3
0.91849,0.060172,3
0.92141,0.053009,3
0.94692,0.041547,3
0.9697,0.044413,3
0.93749,0.048711,3
0.95251,0.035817,3
0.9786,0.030086,3
0.95139,0.032951,3
0.95211,0.035817,3
0.96894,0.041547,3
0.93799,0.054441,3
0.94173,0.060172,3
0.95352,0.073066,3
0.92553,0.094556,3
0.93908,0.094556,3
0.94815,0.10172,3
0.95483,0.11461,3
0.95229,0.11605,3
0.95208,0.11461,3
0.95328,0.11318,3
0.94903,0.10888,3
0.95222,0.094556,3
0.96251,0.091691,3
0.96384,0.091691,3
0.95265,0.091691,3
0.95117,0.10745,3
0.97492,0.11461,3
0.97568,0.10029,3
0.97211,0.088825,3
0.9705,0.087393,3
0.94891,0.10172,3
0.92437,0.11605,3
0.88447,0.15473,3
0.82949,0.2063,3
0.73696,0.19771,3
0.72099,0.20917,3
0.69649,0.24212,3
0.62371,0.23926,3
0.64817,0.2192,3
0.7351,0.20057,3
0.72532,0.19771,3
0.68711,0.16046,3
0.83355,0.1404,3
0.88045,0.11318,3
0.88426,0.11032,3
0.87189,0.14613,3
0.53937,0.17765,3
0.91712,0.16332,3
0.87915,0.090258,3
0.96927,0.078797,3
0.99147,0.078797,3
0.95697,0.078797,3
0.92476,0.078797,3
0.91177,0.078797,3
0.88611,0.077364,3
0.99071,0.077364,3
0.98759,0.071633,3
0.92404,0.067335,3
0.8647,0.068768,3
0.8722,0.068768,3
0.86088,0.074499,3
0.84047,0.063037,3
0.82754,0.061605,3
0.81701,0.055874,3
0.87763,0.055874,3
0.95659,0.06447,3
0.98414,0.068768,3
0.97704,0.068768,3
0.95337,0.067335,3
0.93119,0.054441,3
0.9052,0.048711,3
0.86923,0.041547,3
0.8699,0.038682,3
0.86364,0.037249,3
0.87253,0.037249,3
0.90487,0.037249,3
0.93848,0.034384,3
0.95723,0.034384,3
0.96171,0.032951,3
0.96782,0.034384,3
0.97597,0.034384,3
0.97932,0.034384,3
0.97403,0.034384,3
0.95804,0.034384,3
0.93752,0.038682,3
0.91861,0.037249,3
0.91546,0.034384,3
0.9218,0.04298,3
0.94193,0.054441,3
0.96279,0.06447,3
0.98133,0.068768,3
0.98519,0.068768,3
0.98747,0.065903,3
0.99208,0.054441,3
0.9952,0.040115,3
0.99754,0.034384,3
0.99666,0.034384,3
0.99047,0.034384,3
0.98499,0.034384,3
0.97945,0.037249,3
0.9672,0.040115,3
0.96225,0.048711,3
0.9622,0.055874,3
0.96702,0.060172,3
0.9764,0.073066,3
0.98588,0.077364,3
0.99081,0.077364,3
0.9943,0.080229,3
0.99633,0.074499,3
0.99725,0.070201,3
0.99769,0.071633,3
0.99811,0.071633,3
0.99842,0.070201,3
0.99838,0.068768,3
0.99781,0.068768,3
0.99769,0.070201,3
0.99703,0.070201,3
0.99695,0.068768,3
0.997,0.077364,3
0.99706,0.090258,3
0.99725,0.093123,3
0.99771,0.08596,3
0.99802,0.081662,3
0.99683,0.077364,3
0.99628,0.074499,3
0.9963,0.068768,3
0.99637,0.071633,3
0.99671,0.077364,3
0.99455,0.081662,3
0.99683,0.091691,3
0.99658,0.10315,3
0.99648,0.10315,3
0.99717,0.091691,3
0.99664,0.08596,3
0.9962,0.088825,3
0.99637,0.091691,3
0.99572,0.077364,3
0.99528,0.077364,3
0.99593,0.080229,3
0.99625,0.068768,3
0.99686,0.070201,3
0.99781,0.057307,3
0.99741,0.04298,3
0.9966,0.035817,3
0.9965,0.037249,3
0.99691,0.038682,3
0.99788,0.054441,3
0.9982,0.074499,3
0.99813,0.084527,3
0.9973,0.071633,3
0.99747,0.068768,3
0.99867,0.068768,3
0.99688,0.068768,3
0.99822,0.068768,3
0.99747,0.068768,3
0.99574,0.068768,3
0.99685,0.068768,3
0.99709,0.067335,3
0.99625,0.068768,3
0.99751,0.068768,3
0.99848,0.068768,3
0.99825,0.067335,3
0.99756,0.067335,3
0.99751,0.067335,3
0.99757,0.067335,3
0.99761,0.067335,3
0.99678,0.070201,3
0.98806,0.074499,3
0.97524,0.074499,3
0.98556,0.067335,3
0.98596,0.070201,3
0.98437,0.06447,3
0.98746,0.050143,3
0.98493,0.035817,3
0.98931,0.044413,3
0.99332,0.060172,3
0.99331,0.068768,3
0.99492,0.067335,3
0.99089,0.074499,3
0.97083,0.075931,3
0.96278,0.074499,3
0.9924,0.065903,3
0.9918,0.065903,3
0.98636,0.058739,3
0.98417,0.045845,3
0.98831,0.032951,3
0.99178,0.044413,3
0.98494,0.067335,3
0.98715,0.090258,3
0.99264,0.10029,3
0.99489,0.10315,3
0.98918,0.091691,3
0.98978,0.083095,3
0.98933,0.071633,3
0.98693,0.073066,3
0.98097,0.068768,3
0.98632,0.068768,3
0.99214,0.06447,3
0.98515,0.051576,3
0.97359,0.045845,3
0.97818,0.045845,3
0.98791,0.050143,3
0.99449,0.058739,3
0.99072,0.061605,3
0.99005,0.065903,3
0.99283,0.068768,3
0.99657,0.070201,3
0.99258,0.11032,3
0.95905,0.13754,3
0.94113,0.13181,3
0.96477,0.068768,3
0.89085,0.070201,3
0.88925,0.073066,3
0.86714,0.071633,3
0.90624,0.070201,3
0.93691,0.073066,3
0.91889,0.071633,3
0.95782,0.067335,3
0.97261,0.06447,3
0.97018,0.06447,3
0.95756,0.06447,3
0.94234,0.063037,3
0.96011,0.063037,3
0.96558,0.063037,3
0.96771,0.063037,3
0.97207,0.06447,3
0.96857,0.063037,3
0.95759,0.063037,3
0.94824,0.063037,3
0.94498,0.063037,3
0.92977,0.06447,3
0.92239,0.06447,3
0.91618,0.063037,3
0.90324,0.06447,3
0.89578,0.063037,3
0.88726,0.06447,3
0.91399,0.06447,3
0.91728,0.06447,3
0.88911,0.06447,3
0.90063,0.081662,3
0.95653,0.10172,3
0.91609,0.13181,3
0.86172,0.15759,3
0.78447,0.21633,3
0.75093,0.22923,3
0.78545,0.20487,3
0.79192,0.18195,3
0.77507,0.13467,3
0.7374,0.15903,3
0.74548,0.17908,3
0.76185,0.1447,3
0.75737,0.13181,3
0.73713,0.12464,3
0.71536,0.12607,3
0.72794,0.13467,3
0.75825,0.13754,3
0.79539,0.13037,3
0.77432,0.12751,3
0.80395,0.12321,3
0.82722,0.12607,3
0.8177,0.13181,3
0.84332,0.12464,3
0.88848,0.13324,3
0.92471,0.13897,3
0.83518,0.14613,3
0.88949,0.14183,3
0.90127,0.13754,3
0.8915,0.14183,3
0.84908,0.13897,3
0.95565,0.13324,3
0.97024,0.12894,3
0.97459,0.12894,3
0.9721,0.12894,3
0.96166,0.13181,3
0.9634,0.13181,3
0.95226,0.12894,3
0.94693,0.13037,3
0.96799,0.13181,3
0.96953,0.12751,3
0.97137,0.12751,3
0.97314,0.12751,3
0.97243,0.13181,3
0.97661,0.13467,3
0.9767,0.13754,3
0.97697,0.13467,3
0.97458,0.13181,3
0.98119,0.12894,3
0.97751,0.12894,3
0.97437,0.12751,3
0.97888,0.13181,3
0.97719,0.13037,3
0.97668,0.13324,3
0.84416,0.13037,3
0.97229,0.12751,3
0.9704,0.12894,3
0.96985,0.12894,3
0.97299,0.13181,3
0.97763,0.13181,3
0.98072,0.12751,3
0.97613,0.12894,3
0.97452,0.12894,3
0.9768,0.12894,3
0.97199,0.12894,3
0.97102,0.13181,3
0.97396,0.13324,3
0.96999,0.13467,3
0.96105,0.13754,3
0.95003,0.13897,3
0.94472,0.14183,3
0.95131,0.13754,3
0.95574,0.13181,3
0.97256,0.13324,3
0.98312,0.12894,3
0.98589,0.12894,3
0.98665,0.12894,3
0.98731,0.12894,3
0.98513,0.12894,3
0.96995,0.13037,3
0.9635,0.12894,3
0.97427,0.12894,3
0.97258,0.13037,3
0.97875,0.12894,3
0.97973,0.13037,3
0.97783,0.13037,3
0.971,0.13037,3
0.94964,0.13037,3
0.95225,0.10888,3
0.95201,0.11032,3
0.95645,0.10888,3
0.94928,0.11891,3
0.94605,0.11318,3
0.94806,0.12464,3
0.94992,0.10745,3
0.94058,0.10315,3
0.94731,0.11032,3
0.9459,0.11461,3
0.93858,0.12464,3
0.95195,0.11605,3
0.94928,0.11891,3
0.9384,0.12464,3
0.92873,0.12178,3
0.93175,0.11605,3
0.93423,0.12464,3
0.91887,0.15043,3
0.88896,0.19198,3
0.87008,0.21203,3
0.86692,0.19484,3
0.87841,0.16476,3
0.88534,0.14613,3
0.9034,0.13897,3
0.91903,0.13181,3
0.92564,0.12607,3
0.92586,0.1447,3
0.91255,0.1447,3
0.89839,0.1404,3
0.91268,0.13754,3
0.92682,0.12894,3
0.92371,0.12751,3
0.9445,0.12178,3
0.95481,0.11605,3
0.93954,0.12178,3
0.94738,0.12178,3
0.95724,0.12321,3
0.95893,0.1361,3
0.9575,0.13467,3
0.95745,0.13037,3
0.96859,0.11175,3
0.96894,0.11175,3
0.9674,0.11605,3
0.97403,0.11032,3
0.96682,0.11318,3
0.9592,0.11605,3
0.96796,0.11605,3
0.9674,0.12464,3
0.96424,0.13324,3
0.97394,0.13467,3
0.97955,0.1361,3
0.97954,0.13037,3
0.97751,0.13467,3
0.9759,0.1447,3
0.9803,0.14327,3
0.98619,0.14183,3
0.98732,0.13467,3
0.98338,0.13037,3
0.98272,0.13037,3
0.98001,0.13037,3
0.97625,0.13037,3
0.97293,0.13181,3
0.96932,0.12751,3
0.97443,0.12894,3
0.97778,0.13037,3
0.97359,0.13324,3
0.9713,0.13324,3
0.9686,0.13897,3
0.9576,0.13897,3
0.96011,0.14183,3
0.95629,0.13897,3
0.94116,0.14613,3
0.94181,0.1361,3
0.94495,0.16332,3
0.93332,0.15616,3
0.9225,0.15043,3
0.91297,0.13324,3
0.8985,0.16332,3
0.92597,0.15473,3
0.9326,0.16046,3
0.9409,0.13467,3
0.94137,0.12321,3
0.9291,0.11461,3
0.91241,0.11748,3
0.91428,0.11891,3
0.91813,0.11461,3
0.91382,0.12607,3
0.90308,0.11748,3
0.88707,0.12321,3
0.91839,0.12321,3
0.92088,0.12178,3
0.9079,0.11891,3
0.91297,0.1447,3
0.94078,0.15043,3
0.95301,0.1404,3
0.95513,0.13754,3
0.96287,0.13324,3
0.97175,0.13037,3
0.97283,0.13324,3
0.9683,0.13467,3
0.97331,0.13037,3
0.97072,0.13037,3
0.96575,0.13181,3
0.96157,0.13467,3
0.97188,0.13324,3
0.97282,0.13181,3
0.97806,0.13181,3
0.98122,0.13037,3
0.9811,0.13037,3
0.98006,0.13037,3
0.98333,0.13037,3
0.98585,0.13037,3
0.98439,0.13037,3
0.98489,0.13181,3
0.98087,0.13037,3
0.97516,0.13324,3
0.96816,0.1447,3
0.95142,0.149,3
0.92841,0.1447,3
0.94054,0.14327,3
0.95021,0.1404,3
0.95457,0.13467,3
0.95314,0.13467,3
0.95579,0.13754,3
0.96058,0.1361,3
0.96454,0.13037,3
0.97481,0.13037,3
0.83341,0.13037,3
0.92053,0.13037,3
0.92951,0.13037,3
0.93707,0.13037,3
0.93735,0.13037,3
0.90365,0.13037,3
0.89763,0.13037,3
0.91213,0.13037,3
0.96704,0.13324,3
0.92485,0.14613,3
0.92387,0.14183,3
0.92291,0.13754,3
0.92346,0.13181,3
0.95163,0.13181,3
0.97892,0.13037,3
0.98522,0.13037,3
0.98172,0.13037,3
0.81755,0.13181,3
0.9669,0.13037,3
0.9653,0.13037,3
0.96488,0.13467,3
0.96305,0.1361,3
0.96676,0.13181,3
0.96643,0.13037,3
0.95925,0.13181,3
0.9377,0.14327,3
0.89928,0.15043,3
0.8684,0.14756,3
0.90465,0.1447,3
0.92422,0.14756,3
0.90013,0.1447,3
0.93487,0.13754,3
0.96097,0.1361,3
0.94021,0.14183,3
0.88638,0.1533,3
0.87315,0.16046,3
0.8954,0.14756,3
0.88693,0.12894,3
0.87218,0.14183,3
0.88458,0.15186,3
0.89856,0.13897,3
0.87225,0.12751,3
0.90506,0.13037,3
0.94902,0.13324,3
0.96064,0.13037,3
0.96123,0.13037,3
0.96123,0.13037,3
0.96297,0.13037,3
0.82054,0.13037,3
0.95839,0.1361,3
0.92905,0.13897,3
0.88388,0.149,3
0.22322,0.21777,3
0.72347,0.22206,3
0.91821,0.16332,3
0.96044,0.10745,3
0.96877,0.097421,3
0.97504,0.10745,3
0.90918,0.10745,3
0.87673,0.11605,3
0.77384,0.11748,3
0.70215,0.10172,3
0.71036,0.090258,3
0.76293,0.098854,3
0.76763,0.097421,3
0.77589,0.10029,3
0.81201,0.090258,3
0.90174,0.080229,3
0.94541,0.068768,3
0.97215,0.06447,3
0.98421,0.067335,3
0.98624,0.06447,3
0.98409,0.06447,3
0.97179,0.051576,3
0.94507,0.044413,3
0.93471,0.037249,3
0.96924,0.040115,3
0.97947,0.048711,3
0.9857,0.063037,3
0.99188,0.06447,3
0.98973,0.06447,3
0.98827,0.065903,3
0.98817,0.06447,3
0.9893,0.065903,3
0.99341,0.06447,3
0.99498,0.067335,3
0.9949,0.06447,3
0.99505,0.065903,3
0.9919,0.063037,3
0.98668,0.065903,3
0.98878,0.063037,3
0.99305,0.06447,3
0.99433,0.063037,3
0.99573,0.06447,3
0.99546,0.063037,3
0.99278,0.063037,3
0.99451,0.06447,3
0.99681,0.06447,3
0.9959,0.06447,3
0.99632,0.06447,3
0.99743,0.065903,3
0.99841,0.06447,3
0.99855,0.065903,3
0.99791,0.06447,3
0.99715,0.067335,3
0.99676,0.06447,3
0.99691,0.065903,3
0.9966,0.06447,3
0.99708,0.067335,3
0.99726,0.067335,3
0.99728,0.067335,3
0.99736,0.06447,3
0.99823,0.06447,3
0.99878,0.065903,3
0.99868,0.065903,3
0.99869,0.06447,3
0.99881,0.06447,3
0.99901,0.065903,3
0.99903,0.065903,3
0.99899,0.06447,3
0.99904,0.065903,3
0.99924,0.06447,3
0.99928,0.06447,3
0.99925,0.06447,3
0.99916,0.065903,3
0.99883,0.065903,3
0.99892,0.06447,3
0.99913,0.065903,3
0.99908,0.065903,3
0.99871,0.06447,3
0.99867,0.06447,3
0.99803,0.065903,3
0.99729,0.065903,3
0.99635,0.067335,3
0.99359,0.094556,3
0.98309,0.10458,3
0.96694,0.10458,3
0.9668,0.095989,3
0.94849,0.15473,3
0.8755,0.17479,3
0.91575,0.16189,3
0.94952,0.12178,3
0.91002,0.12607,3
0.88679,0.12464,3
0.97011,0.083095,3
0.99086,0.068768,3
0.99378,0.065903,3
0.99179,0.070201,3
0.98974,0.068768,3
0.99197,0.068768,3
0.99724,0.067335,3
0.9975,0.065903,3
0.99593,0.067335,3
0.99416,0.068768,3
0.99656,0.067335,3
0.99886,0.065903,3
0.99859,0.057307,3
0.99823,0.045845,3
0.9973,0.038682,3
0.99826,0.037249,3
0.99723,0.035817,3
0.99751,0.032951,3
0.99845,0.034384,3
0.99713,0.034384,3
0.99465,0.034384,3
0.9945,0.037249,3
0.9946,0.053009,3
0.99495,0.065903,3
0.99516,0.068768,3
0.99527,0.068768,3
0.99612,0.068768,3
0.99254,0.061605,3
0.9932,0.050143,3
0.99262,0.037249,3
0.98868,0.032951,3
0.99409,0.037249,3
0.99701,0.035817,3
0.99647,0.034384,3
0.99579,0.040115,3
0.99636,0.045845,3
0.99656,0.045845,3
0.99754,0.035817,3
0.99798,0.035817,3
0.99584,0.048711,3
0.99544,0.063037,3
0.99477,0.057307,3
0.98977,0.044413,3
0.98904,0.032951,3
0.99202,0.034384,3
0.99569,0.034384,3
0.99741,0.034384,3
0.99669,0.034384,3
0.99683,0.035817,3
0.99636,0.035817,3
0.99445,0.034384,3
0.99479,0.034384,3
0.99628,0.034384,3
0.99773,0.034384,3
0.99659,0.034384,3
0.99106,0.032951,3
0.98735,0.034384,3
0.9889,0.032951,3
0.99547,0.034384,3
0.99691,0.034384,3
0.99592,0.035817,3
0.99003,0.034384,3
0.99017,0.034384,3
0.99324,0.034384,3
0.99415,0.034384,3
0.98973,0.034384,3
0.98811,0.032951,3
0.98753,0.034384,3
0.98461,0.032951,3
0.9925,0.034384,3
0.99338,0.034384,3
0.98349,0.040115,3
0.91759,0.060172,3
0.73234,0.091691,3
0.74646,0.10172,3
0.84824,0.077364,3
0.92671,0.048711,3
0.97065,0.04298,3
0.98652,0.037249,3
0.9888,0.040115,3
0.98456,0.040115,3
0.97799,0.051576,3
0.95118,0.054441,3
0.93404,0.054441,3
0.92175,0.04298,3
0.93302,0.038682,3
0.95941,0.044413,3
0.86587,0.11605,3
0.40529,0.22636,3
0.21484,0.34384,3
0.68802,0.23782,3
0.85713,0.095989,3
0.94564,0.091691,3
0.93604,0.10172,3
0.9426,0.12178,3
0.93732,0.12464,3
0.95327,0.11891,3
0.97184,0.10029,3
0.97334,0.091691,3
0.9684,0.087393,3
0.97682,0.083095,3
0.96919,0.077364,3
0.96465,0.068768,3
0.95104,0.063037,3
0.88564,0.061605,3
0.82299,0.073066,3
0.79974,0.071633,3
0.8232,0.071633,3
0.86235,0.065903,3
0.85222,0.057307,3
0.82498,0.060172,3
0.84081,0.073066,3
0.85416,0.075931,3
0.8918,0.070201,3
0.87361,0.063037,3
0.81252,0.054441,3
0.81803,0.045845,3
0.9166,0.060172,3
0.93135,0.070201,3
0.92488,0.067335,3
0.94939,0.067335,3
0.975,0.067335,3
0.98145,0.070201,3
0.97562,0.06447,3
0.95284,0.060172,3
0.93944,0.061605,3
0.91863,0.061605,3
0.94426,0.063037,3
0.94702,0.073066,3
0.96741,0.073066,3
0.97498,0.067335,3
0.98459,0.071633,3
0.9794,0.067335,3
0.94961,0.074499,3
0.93337,0.073066,3
0.86585,0.075931,3
0.91262,0.067335,3
0.9042,0.067335,3
0.97673,0.068768,3
0.94887,0.071633,3
0.95438,0.070201,3
0.9857,0.071633,3
0.97843,0.077364,3
0.97542,0.077364,3
0.98106,0.070201,3
0.98316,0.070201,3
0.97897,0.080229,3
0.92202,0.078797,3
0.97099,0.068768,3
0.90563,0.065903,3
0.94826,0.067335,3
0.97523,0.065903,3
0.93242,0.068768,3
0.96237,0.074499,3
0.93787,0.075931,3
0.94218,0.070201,3
0.95713,0.071633,3
0.97149,0.074499,3
0.9477,0.084527,3
0.90461,0.10029,3
0.95553,0.093123,3
0.97826,0.065903,3
0.98864,0.065903,3
0.87154,0.065903,3
0.9203,0.065903,3
0.8797,0.067335,3
0.96179,0.065903,3
0.93092,0.067335,3
0.97482,0.080229,3
0.9356,0.080229,3
0.86791,0.081662,3
0.90582,0.070201,3
0.95509,0.070201,3
0.95784,0.073066,3
0.93329,0.071633,3
0.97438,0.075931,3
0.97092,0.071633,3
0.98321,0.073066,3
0.86104,0.065903,3
0.99083,0.068768,3
0.95807,0.083095,3
0.94624,0.091691,3
0.94297,0.08596,3
0.93621,0.077364,3
0.93563,0.074499,3
0.95677,0.074499,3
0.95795,0.083095,3
0.93681,0.094556,3
0.9389,0.090258,3
0.9723,0.080229,3
0.9742,0.068768,3
0.96769,0.065903,3
0.97915,0.065903,3
0.96672,0.070201,3
0.95705,0.081662,3
0.9733,0.081662,3
0.98079,0.070201,3
0.96794,0.063037,3
0.92848,0.06447,3
0.92731,0.08596,3
0.93976,0.08596,3
0.95598,0.073066,3
0.96283,0.077364,3
0.96496,0.077364,3
0.97946,0.068768,3
0.98329,0.068768,3
0.98187,0.067335,3
0.97357,0.068768,3
0.986,0.068768,3
0.98556,0.068768,3
0.98906,0.073066,3
0.98092,0.071633,3
0.97864,0.071633,3
0.98754,0.070201,3
0.98969,0.070201,3
0.9897,0.070201,3
0.9906,0.070201,3
0.99408,0.068768,3
0.99428,0.068768,3
0.9942,0.070201,3
0.99476,0.068768,3
0.99214,0.070201,3
0.99402,0.070201,3
0.99451,0.070201,3
0.996,0.068768,3
0.99741,0.070201,3
0.99734,0.068768,3
0.99497,0.068768,3
0.99081,0.068768,3
0.99536,0.068768,3
0.99571,0.068768,3
0.99779,0.068768,3
0.99717,0.068768,3
0.9965,0.068768,3
0.99432,0.067335,3
0.99552,0.067335,3
0.99716,0.068768,3
0.99549,0.068768,3
0.99499,0.067335,3
0.99643,0.067335,3
0.9957,0.067335,3
0.99558,0.067335,3
0.99813,0.067335,3
0.99414,0.065903,3
0.98953,0.065903,3
0.99283,0.065903,3
0.9943,0.067335,3
0.99574,0.067335,3
0.99612,0.067335,3
0.99402,0.067335,3
0.9962,0.068768,3
0.99734,0.068768,3
0.99494,0.067335,3
0.99338,0.067335,3
0.98852,0.065903,3
0.98051,0.06447,3
0.95539,0.065903,3
0.75937,0.063037,3
0.80838,0.058739,3
0.85554,0.055874,3
0.85599,0.044413,3
0.86284,0.038682,3
0.86794,0.041547,3
0.8795,0.041547,3
0.84345,0.045845,3
0.78497,0.053009,3
0.76884,0.058739,3
0.78178,0.06447,3
0.85599,0.10029,3
0.48217,0.2894,3
0.77696,0.20201,3
0.92034,0.12034,3
0.91457,0.098854,3
0.90135,0.097421,3
0.89032,0.098854,3
0.77272,0.093123,3
0.57113,0.10029,3
0.47853,0.098854,3
0.62822,0.093123,3
0.56523,0.090258,3
0.60363,0.077364,3
0.62695,0.070201,3
0.69459,0.048711,3
0.85527,0.034384,3
0.90585,0.030086,3
0.89365,0.038682,3
0.89947,0.051576,3
0.93126,0.055874,3
0.95022,0.047278,3
0.95051,0.034384,3
0.93221,0.027221,3
0.91298,0.030086,3
0.91704,0.030086,3
0.94634,0.030086,3
0.95957,0.030086,3
0.96834,0.035817,3
0.98352,0.041547,3
0.98377,0.041547,3
0.98595,0.032951,3
0.9863,0.027221,3
0.98418,0.027221,3
0.97589,0.030086,3
0.97738,0.035817,3
0.98676,0.050143,3
0.98757,0.058739,3
0.98687,0.057307,3
0.98804,0.055874,3
0.99224,0.06447,3
0.99179,0.078797,3
0.99147,0.084527,3
0.99062,0.087393,3
0.99127,0.084527,3
0.99175,0.08596,3
0.99296,0.084527,3
0.99477,0.084527,3
0.9941,0.080229,3
0.99211,0.081662,3
0.99244,0.081662,3
0.99435,0.083095,3
0.99422,0.081662,3
0.99418,0.081662,3
0.99503,0.081662,3
0.99712,0.081662,3
0.99685,0.081662,3
0.99711,0.083095,3
0.99745,0.081662,3
0.99669,0.083095,3
0.99628,0.083095,3
0.99674,0.081662,3
0.99768,0.080229,3
0.99764,0.083095,3
0.99751,0.083095,3
0.99628,0.083095,3
0.99499,0.081662,3
0.99601,0.080229,3
0.99583,0.081662,3
0.99396,0.087393,3
0.99226,0.094556,3
0.9905,0.093123,3
0.99086,0.081662,3
0.99313,0.083095,3
0.99499,0.083095,3
0.99514,0.081662,3
0.99476,0.080229,3
0.99461,0.080229,3
0.99594,0.078797,3
0.99501,0.068768,3
0.9942,0.057307,3
0.99483,0.055874,3
0.99523,0.054441,3
0.99083,0.058739,3
0.95257,0.065903,3
0.90622,0.083095,3
0.91731,0.083095,3
0.9185,0.071633,3
0.92663,0.067335,3
0.93441,0.063037,3
0.95673,0.061605,3
0.9748,0.057307,3
0.97202,0.061605,3
0.97684,0.061605,3
0.97434,0.054441,3
0.97073,0.035817,3
0.97728,0.027221,3
0.97037,0.030086,3
0.94583,0.040115,3
0.96051,0.048711,3
0.96133,0.06447,3
0.96057,0.065903,3
0.95811,0.058739,3
0.96845,0.034384,3
0.97866,0.040115,3
0.98283,0.037249,3
0.97725,0.028653,3
0.95988,0.028653,3
0.95292,0.028653,3
0.97888,0.028653,3
0.98585,0.031519,3
0.99016,0.04298,3
0.99083,0.055874,3
0.9897,0.061605,3
0.98369,0.063037,3
0.98638,0.048711,3
0.99153,0.035817,3
0.9927,0.028653,3
0.98261,0.034384,3
0.95499,0.04298,3
0.94122,0.053009,3
0.95438,0.055874,3
0.9735,0.055874,3
0.90805,0.057307,3
0.90014,0.058739,3
0.9758,0.050143,3
0.98121,0.038682,3
0.9814,0.027221,3
0.9745,0.031519,3
0.96758,0.04298,3
0.97324,0.053009,3
0.97082,0.054441,3
0.95091,0.074499,3
0.82837,0.1404,3
0.15515,0.31805,3
0.4079,0.30946,3
0.61583,0.18911,3
0.82413,0.11461,3
0.89617,0.12321,3
0.89369,0.13181,3
0.86254,0.1404,3
0.80556,0.14327,3
0.7771,0.13754,3
0.69338,0.1361,3
0.57124,0.12178,3
